"Warehouse"|"Item"|"Onhand"|"Onorder"|"Allocated"|"HardAllocated"
101|"RPNCS04B"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPNCS04W"| 0016.000000| 0000.000000| 0000.000000|0.000000
101|"RPNCS06B"| 0010.000000| 0000.000000| 0001.000000|1.000000
101|"RPNCS06W"| 0017.000000| 0000.000000| 0000.000000|0.000000
101|"RPNCS08B"| 0009.000000| 0000.000000| 0001.000000|1.000000
101|"RPNCS08W"| 0027.000000| 0000.000000| 0000.000000|0.000000
100|"RPNCS1000B"| 0003.000000| 0000.000000| 0000.000000|0.000000
101|"RPNCS1000B"| 0025.000000| 0000.000000| 0000.000000|0.000000
101|"RPNCS1000W"| 0064.000000| 0000.000000| 0008.000000|6.000000
101|"RPNCS10B"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"RPNCS10W"| 0004.000000| 0000.000000| 0000.000000|0.000000
101|"RPNCS10W"| 0096.000000| 0000.000000| 0017.000000|17.000000
100|"RPNCS12B"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPNCS12B"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPNCS12W"| 0018.000000| 0000.000000| 0005.000000|5.000000
101|"RPNCS2000W"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"RPNCS500B"| 0002.000000| 0000.000000| 0000.000000|0.000000
101|"RPNCS500B"| 0013.000000| 0000.000000| 0001.000000|1.000000
100|"RPNCS500W"| 0003.000000| 0000.000000| 0000.000000|0.000000
101|"RPNCS500W"| 0066.000000| 0000.000000| 0037.000000|36.000000
100|"RPNM01"| 0097.000000| 0000.000000|-0006.000000|0.000000
100|"RPP1000NB"| 0019.000000| 0000.000000| 0000.000000|0.000000
101|"RPP1000NB"| 0862.000000| 0000.000000| 0000.000000|0.000000
101|"RPP1000NW"| 0168.000000| 0000.000000| 0096.000000|76.000000
101|"RPP1000PB"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"RPP1000PW"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPP1000PW"| 0111.000000| 0000.000000| 0018.000000|18.000000
101|"RPP1500NB"| 0003.000000| 0000.000000| 0000.000000|0.000000
101|"RPP1500PW"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPP150NB"| 0061.000000| 0000.000000| 0013.000000|13.000000
101|"RPP150NW"| 0020.000000| 0000.000000| 0001.000000|1.000000
101|"RPP150PB"| 0063.000000| 0000.000000| 0001.000000|1.000000
100|"RPP150PW"| 0004.000000| 0000.000000| 0000.000000|0.000000
101|"RPP150PW"| 0096.000000| 0000.000000| 0055.000000|55.000000
101|"RPP15C00"| 2350.000000| 0000.000000| 0000.000000|0.000000
101|"RPP2000NB"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPP2000NW"| 0009.000000| 0000.000000| 0000.000000|0.000000
101|"RPP2000PW"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPP250NB"| 0012.000000| 0000.000000| 0013.000000|12.000000
101|"RPP250NW"| 0040.000000| 0000.000000| 0005.000000|4.000000
101|"RPP250PB"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"RPP250PW"| 0004.000000| 0000.000000| 0000.000000|0.000000
101|"RPP250PW"| 0119.000000| 0000.000000| 0023.000000|23.000000
101|"RPP350NB"| 0033.000000| 0000.000000| 0007.000000|7.000000
101|"RPP350NW"| 0016.000000| 0000.000000| 0000.000000|0.000000
101|"RPP350PB"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"RPP350PW"| 0004.000000| 0000.000000| 0000.000000|0.000000
101|"RPP350PW"| 0075.000000| 0000.000000|-0001.000000|2.000000
101|"RPP500NB"| 0028.000000| 0000.000000| 0010.000000|10.000000
100|"RPP500NW"| 0022.000000| 0000.000000| 0000.000000|0.000000
101|"RPP500NW"| 0129.000000| 0000.000000| 0078.000000|66.000000
101|"RPP500PB"| 0046.000000| 0000.000000| 0000.000000|0.000000
100|"RPP500PW"| 0008.000000| 0000.000000| 0000.000000|0.000000
101|"RPP500PW"| 0096.000000| 0000.000000| 0006.000000|7.000000
101|"RPP750NB"| 0011.000000| 0000.000000| 0002.000000|2.000000
101|"RPP750NW"| 0006.000000| 0000.000000| 0000.000000|0.000000
101|"RPP750PB"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"RPP750PW"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPP750PW"| 0079.000000| 0000.000000| 0010.000000|12.000000
101|"RPPC01B"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"RPPC01W"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC01W"| 0007.000000| 0000.000000| 0005.000000|5.000000
100|"RPPC02B"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC02B"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"RPPC02W"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC02W"| 1172.000000| 0000.000000| 0022.000000|22.000000
101|"RPPC03B"| 0002.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC03W"| 0006.000000| 0000.000000| 0001.000000|1.000000
101|"RPPC04B"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"RPPC04W"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC04W"| 0017.000000| 0000.000000| 0019.000000|17.000000
101|"RPPC06B"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC06W"| 0014.000000| 0000.000000| 0025.000000|14.000000
101|"RPPC08B"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC08W"| 0048.000000| 0000.000000| 0016.000000|16.000000
101|"RPPC1000B"| 0021.000000| 0000.000000| 0000.000000|0.000000
100|"RPPC1000W"| 0007.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC1000W"| 0020.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC10B"| 0021.000000| 0000.000000| 0000.000000|0.000000
100|"RPPC10W"| 0003.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC10W"| 0066.000000| 0000.000000| 0051.000000|51.000000
101|"RPPC2000W"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC500B"| 0016.000000| 0000.000000| 0011.000000|11.000000
100|"RPPC500W"| 0007.000000| 0000.000000| 0000.000000|0.000000
101|"RPPC500W"| 0052.000000| 0000.000000| 0017.000000|17.000000
101|"RPPCS01B"| 0003.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS02W"| 0013.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS03B"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS03W"| 0007.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS04B"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"RPPCS04W"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS04W"| 0025.000000| 0000.000000| 0003.000000|4.000000
101|"RPPCS06B"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"RPPCS06W"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS06W"| 0037.000000| 0000.000000| 0006.000000|14.000000
101|"RPPCS08B"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"RPPCS08W"| 0003.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS08W"| 0040.000000| 0000.000000| 0005.000000|7.000000
101|"RPPCS1000B"| 0010.000000| 0000.000000| 0001.000000|1.000000
101|"RPPCS1000W"| 0002.000000| 0000.000000| 0005.000000|2.000000
101|"RPPCS10B"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"RPPCS10W"| 0002.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS10W"| 0076.000000| 0000.000000| 0010.000000|12.000000
101|"RPPCS12B"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"RPPCS12W"| 0002.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS12W"| 0024.000000| 0000.000000| 0008.000000|3.000000
100|"RPPCS1500B"| 0001.000000| 0000.000000|-0001.000000|0.000000
101|"RPPCS1500B"| 0001.000000| 0000.000000| 0001.000000|1.000000
101|"RPPCS1500W"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS2000B"| 0007.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS2000W"| 0004.000000| 0000.000000| 0000.000000|0.000000
101|"RPPCS500B"| 0024.000000| 0000.000000| 0001.000000|1.000000
100|"RPPCS500W"| 0001.000000| 0000.000000| 0001.000000|1.000000
101|"RPPCS500W"| 0017.000000| 0000.000000| 0010.000000|10.000000
101|"RPPCUST"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"RPPI450"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"RPPI950"| 0038.000000| 0000.000000| 0012.000000|13.000000
101|"RPPJ-M"| 0010.000000| 0000.000000| 0003.000000|3.000000
100|"RPRK20"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"RPS011907"| 0004.000000| 0000.000000| 0001.000000|1.000000
100|"RPS1000NB"| 0003.000000| 0000.000000| 0000.000000|0.000000
101|"RPS1000NB"| 0039.000000| 0000.000000| 0001.000000|2.000000
100|"RPS1000NW"| 0030.000000| 0000.000000|-0001.000000|0.000000
101|"RPS1000NW"| 0196.000000| 0000.000000| 0165.000000|163.000000
100|"RPS1000PW"| 0013.000000| 0000.000000|-0003.000000|0.000000
101|"RPS1000PW"| 0699.000000| 0000.000000| 0032.000000|32.000000
100|"RPS102139"| 0014.000000| 0000.000000| 0002.000000|2.000000
101|"RPS1500NB"| 0010.000000| 0000.000000| 0000.000000|0.000000
101|"RPS1500NW"| 0012.000000| 0000.000000| 0004.000000|4.000000
101|"RPS1500PW"| 0012.000000| 0000.000000| 0010.000000|10.000000
100|"RPS150NB"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPS150NB"| 0019.000000| 0000.000000| 0139.000000|19.000000
100|"RPS150NW"| 0013.000000| 0000.000000|-0011.000000|0.000000
101|"RPS150NW"| 0131.000000| 0000.000000| 0039.000000|57.000000
100|"RPS150PW"| 0009.000000| 0000.000000|-0015.000000|0.000000
101|"RPS150PW"| 0055.000000| 0000.000000|-0010.000000|15.000000
101|"RPS2000NB"| 0004.000000| 0000.000000| 0001.000000|1.000000
101|"RPS2000NW"| 0012.000000| 0000.000000| 0002.000000|2.000000
101|"RPS2000PW"| 0015.000000| 0000.000000| 0001.000000|1.000000
101|"RPS250NB"| 0034.000000| 0000.000000| 0154.000000|34.000000
100|"RPS250NW"| 0004.000000| 0000.000000| 0000.000000|0.000000
101|"RPS250NW"| 0338.000000| 0000.000000| 0051.000000|60.000000
100|"RPS250PW"| 0025.000000| 0000.000000|-0003.000000|0.000000
101|"RPS250PW"| 0526.000000| 0000.000000| 0239.000000|225.000000
101|"RPS350NB"| 0028.000000| 0000.000000| 0027.000000|27.000000
100|"RPS350NW"| 0017.000000| 0000.000000|-0001.000000|0.000000
101|"RPS350NW"| 0227.000000| 0000.000000| 0030.000000|30.000000
100|"RPS350PW"| 0001.000000| 0000.000000|-0003.000000|0.000000
101|"RPS350PW"| 0157.000000| 0000.000000| 0138.000000|87.000000
101|"RPS500NB"| 0092.000000| 0000.000000| 0000.000000|0.000000
100|"RPS500NW"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPS500NW"| 0082.000000| 0000.000000| 0061.000000|56.000000
100|"RPS500PW"| 0013.000000| 0000.000000|-0006.000000|0.000000
101|"RPS500PW"| 0285.000000| 0000.000000| 0240.000000|234.000000
100|"RPS5716"| 0008.000000| 0000.000000| 0000.000000|0.000000
101|"RPS750NB"| 0017.000000| 0000.000000| 0002.000000|2.000000
100|"RPS750NW"| 0007.000000| 0000.000000| 0000.000000|0.000000
101|"RPS750NW"| 0085.000000| 0000.000000| 0011.000000|9.000000
100|"RPS750PW"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPS750PW"| 0019.000000| 0000.000000| 0085.000000|19.000000
100|"RPSMP-3"| 0017.000000| 0000.000000| 0000.000000|0.000000
100|"RPSSEHX6E"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"RPST125E"| 0345.000000| 0000.000000| 0000.000000|0.000000
100|"RPUPS600-A"| 0670.000000| 0110.000000| 0442.000000|420.000000
100|"RPUSBSWTCH"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"RPV1000NB"| 0005.000000| 0000.000000| 0000.000000|0.000000
101|"RPV1000NB"| 0611.000000| 0000.000000| 0019.000000|19.000000
100|"RPV1000NW"| 0020.000000| 0000.000000| 0000.000000|0.000000
101|"RPV1000NW"| 0154.000000| 0000.000000| 0017.000000|13.000000
100|"RPV1000PW"| 0018.000000| 0000.000000| 0000.000000|0.000000
101|"RPV1000PW"| 0507.000000| 0000.000000| 0067.000000|67.000000
100|"RPV1500NB"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPV1500NB"| 0003.000000| 0000.000000| 0000.000000|0.000000
101|"RPV1500NW"| 0022.000000| 0000.000000| 0000.000000|0.000000
101|"RPV1500PW"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"RPV150NB"| 0007.000000| 0000.000000| 0000.000000|0.000000
101|"RPV150NB"| 0044.000000| 0000.000000| 0015.000000|15.000000
101|"RPV150NW"| 0069.000000| 0000.000000| 0006.000000|6.000000
101|"RPV150PB"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"RPV150PW"| 0004.000000| 0000.000000| 0000.000000|0.000000
101|"RPV150PW"| 0094.000000| 0000.000000| 0017.000000|17.000000
101|"RPV2000NB"| 0009.000000| 0000.000000| 0001.000000|1.000000
101|"RPV2000PW"| 0030.000000| 0000.000000| 0009.000000|9.000000
101|"RPV250NB"| 0054.000000| 0000.000000| 0013.000000|13.000000
100|"RPV250NW"| 0002.000000| 0000.000000| 0000.000000|0.000000
101|"RPV250NW"| 0051.000000| 0000.000000| 0006.000000|6.000000
100|"RPV250PW"| 0008.000000| 0000.000000| 0000.000000|0.000000
101|"RPV250PW"| 0271.000000| 0000.000000| 0063.000000|63.000000
101|"RPV350NB"| 0050.000000| 0000.000000| 0016.000000|16.000000
101|"RPV350NW"| 0034.000000| 0000.000000| 0002.000000|2.000000
100|"RPV350PW"| 0014.000000| 0000.000000| 0000.000000|0.000000
101|"RPV350PW"| 0082.000000| 0000.000000| 0054.000000|57.000000
101|"RPV500NB"| 0119.000000| 0000.000000| 0010.000000|10.000000
100|"RPV500NW"| 0015.000000| 0000.000000| 0000.000000|0.000000
101|"RPV500NW"| 0267.000000| 0000.000000| 0005.000000|5.000000
100|"RPV500PW"| 0032.000000| 0000.000000| 0000.000000|0.000000
101|"RPV500PW"| 0129.000000| 0000.000000| 0041.000000|42.000000
101|"RPV750NB"| 0023.000000| 0000.000000| 0012.000000|12.000000
100|"RPV750NW"| 0011.000000| 0000.000000| 0000.000000|0.000000
101|"RPV750NW"| 0090.000000| 0000.000000| 0013.000000|13.000000
100|"RPV750PW"| 0001.000000| 0000.000000| 0000.000000|0.000000
101|"RPV750PW"| 0129.000000| 0000.000000| 0075.000000|77.000000
100|"RPV8801"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"RPVS5104"| 0003.000000| 0000.000000| 0000.000000|0.000000
101|"RPWP226-1000"| 0007.000000| 0000.000000| 0001.000000|1.000000
101|"RPWP226-500"| 0010.000000| 0000.000000| 0010.000000|10.000000
101|"RPWP25815-500"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"RRJ1SNUD"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"RSVV11"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"RT130C-1"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"RT3300MC-4"| 0040.000000| 0000.000000|-0002.000000|0.000000
100|"RT3300MC-VARI"| 0341.000000| 0240.000000| 0006.000000|22.000000
100|"RT3300MC-VARIW"| 0180.000000| 0000.000000| 0000.000000|0.000000
100|"RTDUMMY"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"RTNORD"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"RTWC30C-112"| 0044.000000| 0000.000000| 0000.000000|0.000000
100|"RTZC-D1036NHA"| 0112.000000| 0000.000000| 0000.000000|0.000000
100|"RU107"| 0712.000000| 0025.000000| 0295.000000|294.000000
100|"RUCLR"| 0121.000000| 0045.000000| 0000.000000|0.000000
100|"RUEXPAND"| 0020.000000| 0000.000000| 0000.000000|0.000000
100|"RUGLD"| 0082.000000| 0000.000000| 0000.000000|0.000000
100|"RUIOB"| 0468.000000| 1244.000000| 0368.000000|327.000000
100|"RUPTB"| 0497.000000| 0075.000000| 0104.000000|87.000000
100|"RUSLV"| 0030.000000| 0100.000000| 0082.000000|30.000000
100|"RUSMK"| 0406.000000| 0425.000000| 0194.000000|199.000000
100|"RUSWITCH"| 0041.000000| 0000.000000| 0004.000000|4.000000
100|"RUTEXT"| 0013.000000| 0000.000000| 0001.000000|1.000000
100|"RUWIOB"| 0024.000000| 0005.000000| 0000.000000|0.000000
100|"RUWPTB"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"RV1004A-30"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"RV1004A-30-1"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"RV1016A-30"| 0014.000000| 0000.000000| 0000.000000|0.000000
100|"RV102R"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"RV1224DC"| 0027.000000| 0000.000000| 0001.000000|1.000000
100|"RV1224DC2"| 0006.000000| 0000.000000| 0001.000000|1.000000
100|"RV1309-30"| 0022.000000| 0000.000000| 0000.000000|0.000000
100|"RV1316-30"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"RV2204-30"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"RV2204-30-1"| 0027.000000| 0000.000000| 0000.000000|0.000000
100|"RV2209-30"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"RV2216-30"| 0277.000000| 0000.000000| 0029.000000|31.000000
100|"RV2216-30-1"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"RV2400"| 0052.000000| 0125.000000| 0001.000000|3.000000
100|"RV2400-1"| 0006.000000| 0010.000000| 0007.000000|6.000000
100|"RV25SFSAUP"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"RV2904A-30"| 0019.000000| 0014.000000| 0013.000000|12.000000
100|"RV2909A-30"| 0005.000000| 0000.000000| 0001.000000|1.000000
100|"RV2909A-30-1"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"RV2916A-30"| 0006.000000| 0000.000000|-0002.000000|0.000000
100|"RV50SFAUP"| 0097.000000| 0000.000000| 0000.000000|0.000000
100|"RVALMT2"| 0051.000000| 0000.000000| 0000.000000|0.000000
100|"RVB37F"| 0007.000000| 0000.000000| 0007.000000|7.000000
100|"RVB37M"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"RVCADAP"| 0283.000000| 0000.000000| 0000.000000|0.000000
100|"RVCVPP50"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"RVD2812RADIONIC"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"RVDRP"| 0003.000000| 0015.000000| 0003.000000|3.000000
100|"RVEIMKIT"| 0012.000000| 0010.000000| 0000.000000|0.000000
100|"RVGA1710B"| 0303.000000| 0435.000000| 0403.000000|303.000000
100|"RVLOCK3"| 0075.000000| 0020.000000| 0021.000000|19.000000
100|"RVPAPER2"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"RVPAPER3"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"RVQ27B"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"RVQ27B-1"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"RVQ47B-1"| 0027.000000| 0000.000000| 0000.000000|0.000000
100|"RVQ77C-1"| 0028.000000| 0000.000000| 0000.000000|0.000000
100|"RVQ87C-1"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"RVSWL560A"| 0013.000000| 0000.000000| 0001.000000|0.000000
100|"RVTAPE120"| 0254.000000| 0000.000000|-0040.000000|0.000000
100|"RVTAPE160"| 0846.000000| 0000.000000| 0007.000000|7.000000
100|"S731DVR-EST1"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"S731DVT-EST1"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"SA-500"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"SA-500-EN"| 0323.000000| 0000.000000| 0005.000000|4.000000
100|"SA-500-FR"| 0020.000000| 0000.000000| 0000.000000|0.000000
100|"SA-500ADT-FR"| 0079.000000| 0000.000000| 0000.000000|0.000000
100|"SA-500ADT-SP"| 0107.000000| 0000.000000| 0000.000000|0.000000
100|"SA-600"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"SA-600-EN"| 0135.000000| 0020.000000| 0000.000000|0.000000
100|"SA-600-SP"| 0014.000000| 0000.000000| 0003.000000|3.000000
100|"SA-600ADT-EN"| 0050.000000| 0050.000000| 0000.000000|0.000000
100|"SA-600ADT-FR"| 0079.000000| 0000.000000| 0000.000000|0.000000
100|"SA-600ADT-SP"| 0070.000000| 0000.000000| 0000.000000|0.000000
100|"SA-RM56"| 0050.000000| 0000.000000| 0000.000000|0.000000
100|"SAR-300"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"SAR-300-T"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"SCI921220"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"SCI921586"| 0028.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-100"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-300"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-300-BK"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-330-BK"| 0062.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-331-BK"| 0080.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-500-KIT"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-500-W-A"| 0008.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-510-D-A"| 0011.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-610"| 0002.000000| 0002.000000| 0003.000000|2.000000
100|"SCR-620"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-620-KIT"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-630"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"SCR-640"| 0019.000000| 0000.000000| 0000.000000|0.000000
100|"SH-2KP"| 0052.000000| 0000.000000| 0000.000000|0.000000
100|"SH-2KPBEI-5M"| 0407.000000| 0000.000000| 0000.000000|0.000000
100|"SH-2KPBLK"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"SH-CMG4/GG"| 7095.000000| 0000.000000| 0000.000000|0.000000
100|"SH-K1"| 1241.000000| 3500.000000| 0050.000000|50.000000
100|"SH-X5"| 0006.000000| 0000.000000| 0000.000000|0.000000
100|"SH-Y1BEI"| 0310.000000| 0000.000000| 0000.000000|0.000000
100|"SH-Y1BLK"| 0012.000000| 0170.000000| 0057.000000|12.000000
100|"SH-Y2BEI"| 0057.000000| 0000.000000| 0024.000000|24.000000
100|"SH-Y2BLK"| 0005.000000| 0054.000000| 0032.000000|5.000000
100|"SH-Y4BLK"| 0012.000000| 0000.000000| 0000.000000|0.000000
100|"SK-300MAG"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"SK-300PRX"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"SK-300PRX-ST"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"SK-300PRX-TR"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"SM-1"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"SMV104P-30"| 0016.000000| 0000.000000| 0000.000000|0.000000
100|"SMV104P-30-1"| 0010.000000| 0000.000000| 0000.000000|0.000000
100|"SMV116P-30"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"SMV116P-30-1"| 0021.000000| 0000.000000| 0000.000000|0.000000
100|"SMV904P-30-1"| 0037.000000| 0000.000000| 0000.000000|0.000000
100|"SMV909P-30"| 0006.000000| 0015.000000| 0001.000000|0.000000
100|"SMV916P-30"| 0039.000000| 0000.000000| 0003.000000|3.000000
100|"SMV916P-30-1"| 0002.000000| 0000.000000| 0003.000000|2.000000
100|"SNCO-D"| 0001.000000| 0000.000000| 0004.000000|4.000000
100|"SNCO-L"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"SNCORNERC"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"SNPSI"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"SNTRACK-ENDC"| 0001.000000| 0001.000000| 0000.000000|0.000000
100|"SNTRACK-STRTC"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"SNTRACKC"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"SNTRACKDC-10"| 0003.000000| 0000.000000| 0000.000000|0.000000
100|"SNTRACKLC-10"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"SP-BAT5186"| 0028.000000| 0000.000000| 0000.000000|0.000000
100|"SP-CON2"| 0017.000000| 0000.000000| 0000.000000|0.000000
100|"SP-CON3"| 0009.000000| 0000.000000| 0000.000000|0.000000
100|"SPASS-IPE-100-A"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"SPASS-IPE-SW"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"SRP16"| 0008.000000| 0000.000000| 0001.000000|1.000000
100|"ST14240"| 5793.000000| 0000.000000| 0000.000000|0.000000
100|"ST14275"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"ST14399"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"STAR-ACM8-W"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"STAR-RB"| 0005.000000| 0000.000000| 0000.000000|0.000000
100|"STAR008W-16"| 0003.000000| 0001.000000| 0002.000000|0.000000
100|"STAR008W-32"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"STAR016W-16"| 0004.000000| 0000.000000| 0003.000000|1.000000
100|"STAR016W-32"| 0001.000000| 0000.000000| 0001.000000|0.000000
100|"STARGC-16MB"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"STARGC-64MB"| 0001.000000| 0000.000000| 0000.000000|0.000000
100|"STTIEB"| 9724.000000| 0000.000000| 0000.000000|0.000000
100|"SWM-GY"| 0003.000000| 0000.000000|-0002.000000|0.000000
100|"T.REX-LT"| 0257.000000| 3225.000000| 0102.000000|59.000000
100|"T.REX-LT-NL"| 0050.000000| 0005.000000| 0000.000000|0.000000
100|"T.REX-LT2-NL"| 0059.000000| 0008.000000| 0000.000000|0.000000
100|"T.REX-PLATE"| 0575.000000| 0000.000000| 0000.000000|0.000000
100|"T.REX-S2R"| 1738.000000| 2355.000000| 3335.000000|1125.00000
100|"T.REX-XL"| 0510.000000| 2199.000000| 0264.000000|264.000000
100|"T.REX-XL-NL"| 0037.000000| 0005.000000| 0000.000000|0.000000
100|"T.REX-XL2-NL"| 0026.000000| 0019.000000| 0000.000000|0.000000
100|"T.REX-XL2BLK"| 0047.000000| 0025.000000| 0000.000000|0.000000
100|"TC-100HEAT"| 0002.000000| 0000.000000| 0000.000000|0.000000
100|"TC-100POST"| 0006.000000| 0021.000000| 0000.000000|0.000000
100|"TC-1500"| 0013.000000| 0000.000000| 0000.000000|0.000000
100|"TCS-100FBOX"| 0004.000000| 0000.000000| 0000.000000|0.000000
100|"TCS-100PCB"| 0007.000000| 0000.000000| 0000.000000|0.000000
100|"TCS-100SURF"| 0012.000000| 0007.000000| 0000.000000|0.000000
